"更新日時","更新理由","商品基本コード","商品コード","商品名","属性1名","属性2名","属性1コード","属性2コード","倉庫名","実在庫区分","変動前","変動後","増減値","ユーザー"
"2026/04/16 00:03:36","受注取込","7995668","7995668X12Y11","GAME 完全防水 レインブーツ ブーツ レイン シューズ 538 Y_KO ★REV 7995668 靴 スニーカー 長靴 子供靴 キッズ 女の子 プレゼント ギフト","17","ピンク","X12","Y11",,"0","20","19","-1",
"2026/04/16 00:03:36","受注取込","7986711","7986711X11Y11","【高速充電/45W/PD対応】シガーソケット 充電器 USB TYPE-C タイプC PD充電器 NEK ★REVL 7986711 高速 急速充電 車載 コンパクト カーチャージャー 車載充電器  iPhone android ipad スマホ アクセサリー 2ポート 車載ガジェット 送料無料","ONESIZE","TYPE-A×TYPE-C","X11","Y11",,"0","14","13","-1",
"2026/04/16 00:13:35","受注取込","7987073","7987073X11Y12","【くすみカラー 超軽量】バケットハット サファリハット メンズ レディース 普通サイズ 大きいサイズ NEK ★REV 7987073 アドベンチャーハット 撥水 速乾 軽量 折り畳める UV カット アウトドア キャンプ 登山 ウォーキング 散歩 日焼け防止 紫外線防止 送料無料","普通サイズ","グレー","X11","Y12",,"0","19","18","-1",
"2026/04/16 00:14:35","受注取込","7986643","7986643X11Y11"," 【ヒョウ柄 ふわふわ毛布 おしゃれ】毛布 ふわとろ毛布 もこもこ毛布 ブランケット ★REVL 7986643 モコモコ とろとろ ふわふわ 毛布 シングル セミダブル ダブル ひざ掛け 送料無料","80X160","ブラウン","X11","Y11",,"0","26","25","-1",
"2026/04/16 00:15:35","受注取込","7987389","7987389X11Y17","【本革 総革】名刺入れ 名刺ケース 本革 メンズ NEK ★REV 7987389 レディース レザー 本皮 Vintage ヌメ革 プレゼント ギフト 母の日 父の日 送料無料","ONESIZE","ダークネイビー","X11","Y17",,"0","27","26","-1",
"2026/04/16 00:19:35","受注取込","7986538","7986538X11Y12","【仕事でも応援スタイル/セリーグ6球団 】ネクタイ メンズ  プロ野球 セ・リーグ オフィシャルライセンスグッズ NEK ★REVL 7986538 東京読売ジャイアンツ 阪神タイガース 中日ドラゴンズ 広島東洋カープ 横浜DeNAベイスターズ 東京ヤクルトスワローズ 父の日 誕生日 プレゼント","ONESIZE","読売ジャイアンツ","X11","Y12",,"0","18","16","-2",
"2026/04/16 00:19:35","受注取込","7986538","7986538X11Y14","【仕事でも応援スタイル/セリーグ6球団 】ネクタイ メンズ  プロ野球 セ・リーグ オフィシャルライセンスグッズ NEK ★REVL 7986538 東京読売ジャイアンツ 阪神タイガース 中日ドラゴンズ 広島東洋カープ 横浜DeNAベイスターズ 東京ヤクルトスワローズ 父の日 誕生日 プレゼント","ONESIZE","横浜DeNAベイスターズ","X11","Y14",,"0","18","17","-1",
"2026/04/16 00:21:06","受注取込","7987345","7987345X11Y12","【とにかくデカい！】 大きいサイズ キャップ 送料無料 大きめ ビッグサイズ ★REV 7987345 BIG SIZE 帽子 ハット キャップ キャスケット メンズキャップ 大きいサイズ バケット 大きい帽子 メンズ メンズ帽子 大きい 頭 メッシュキャップ","AAA","2","X11","Y12",,"0","22","21","-1",
"2026/04/16 00:26:06","受注取込","7986597","7986597X11Y11","【目元リラックス！高純度テラヘルツ】高純度 テラヘルツ アイマスク NEK ★REVL 7986597 重さ150g・包み込む美容ケア・リラクゼーション用 健康 テラヘルツ波 パワーストーン 天然石 アクセサリー プレゼント ギフト プチギフト 母の日 父の日 送料無料","アイマスク","メタリッククローム","X11","Y11",,"0","15","14","-1",
"2026/04/16 00:29:05","受注取込","7987345","7987345X18Y12","【とにかくデカい！】 大きいサイズ キャップ 送料無料 大きめ ビッグサイズ ★REV 7987345 BIG SIZE 帽子 ハット キャップ キャスケット メンズキャップ 大きいサイズ バケット 大きい帽子 メンズ メンズ帽子 大きい 頭 メッシュキャップ","HHH","2","X18","Y12",,"0","10","9","-1",
